conversation_id,persona_id,persona_name,persona_group,persona_volatility,num_turns,avg_drift,total_distance,drift_variance
art_92_9,16,Emotionally Balanced,balanced,medium,9,0.031139327,0.24911462,0.00014304026
art_92_9,17,Empathy Driven,balanced,medium,9,0.51004076,4.080326,0.008746412
art_92_9,18,Socially Sensitive,balanced,medium,9,0.3522279,2.8178232,0.012114095
art_92_9,19,Cautious Processor,balanced,medium,9,0.014934083,0.11947267,1.5802634e-05
books_11_9,0,Stoic Regulator,suppressive,low,9,0.09526557,0.76212454,0.0007821462
books_11_9,1,Calm Reflective,suppressive,low,9,0.2243306,1.7946448,0.004648677
books_11_9,2,Detached Observer,suppressive,low,9,0.08275982,0.66207856,0.0012278704
books_11_9,3,Rational Analyzer,suppressive,low,9,0.1058488,0.8467904,0.00079871353
books_11_9,4,Emotionally Volatile,reactive,high,9,0.53191084,4.2552867,0.021647539
books_11_9,5,Highly Sensitive,reactive,high,9,0.5414094,4.331275,0.008276503
books_11_9,6,Easily Overwhelmed,reactive,high,9,0.36511102,2.9208882,0.030410875
books_11_9,7,Impulsive Reactor,reactive,high,9,0.5107074,4.085659,0.008917826
books_11_9,8,Optimistic Interpreter,positive,medium,9,0.9733155,7.786524,0.08109146
books_11_9,9,Gratitude Focused,positive,medium,9,0.5071291,4.0570326,0.0090435315
books_11_9,10,Hope Oriented,positive,medium,9,0.8841574,7.0732594,0.05454383
books_11_9,11,Reward Seeker,positive,medium,9,0.16939384,1.3551507,0.0023809024
books_11_9,12,Negative Anticipator,negative,medium,9,0.69025207,5.5220165,0.024145987
books_11_9,13,Critical Evaluator,negative,medium,9,0.39930302,3.1944242,0.006914124
books_11_9,14,Self Demanding,negative,medium,9,0.29685992,2.3748794,0.006198385
books_11_9,15,Threat Aware,negative,medium,9,0.6094098,4.8752785,0.014076994
books_11_9,16,Emotionally Balanced,balanced,medium,9,0.031463128,0.25170502,7.341757e-05
books_11_9,17,Empathy Driven,balanced,medium,9,0.49207097,3.9365678,0.0054827244
books_11_9,18,Socially Sensitive,balanced,medium,9,0.3477884,2.7823071,0.013421262
books_11_9,19,Cautious Processor,balanced,medium,9,0.013926435,0.11141148,3.1044197e-05
books_34_9,0,Stoic Regulator,suppressive,low,9,0.09836324,0.78690594,0.00057495566
books_34_9,1,Calm Reflective,suppressive,low,9,0.23097475,1.847798,0.0049015456
books_34_9,2,Detached Observer,suppressive,low,9,0.084260285,0.6740823,0.0014040575
books_34_9,3,Rational Analyzer,suppressive,low,9,0.10987482,0.8789986,0.0010914158
books_34_9,4,Emotionally Volatile,reactive,high,9,0.53832185,4.306575,0.019257255
books_34_9,5,Highly Sensitive,reactive,high,9,0.54364085,4.349127,0.0063479794
books_34_9,6,Easily Overwhelmed,reactive,high,9,0.37354726,2.988378,0.03341471
books_34_9,7,Impulsive Reactor,reactive,high,9,0.51542187,4.123375,0.0073687844
books_34_9,8,Optimistic Interpreter,positive,medium,9,0.9674332,7.7394657,0.07517797
books_34_9,9,Gratitude Focused,positive,medium,9,0.5098753,4.0790024,0.009352844
books_34_9,10,Hope Oriented,positive,medium,9,0.8756278,7.0050225,0.047919124
books_34_9,11,Reward Seeker,positive,medium,9,0.1763443,1.4107544,0.0033494383
books_34_9,12,Negative Anticipator,negative,medium,9,0.68686175,5.494894,0.021722618
books_34_9,13,Critical Evaluator,negative,medium,9,0.4054452,3.2435615,0.008016457
books_34_9,14,Self Demanding,negative,medium,9,0.3043537,2.4348297,0.0077251564
books_34_9,15,Threat Aware,negative,medium,9,0.60880876,4.87047,0.01308679
books_34_9,16,Emotionally Balanced,balanced,medium,9,0.02495262,0.19962096,9.668601e-05
books_34_9,17,Empathy Driven,balanced,medium,9,0.48941997,3.9153597,0.004416331
books_34_9,18,Socially Sensitive,balanced,medium,9,0.35683084,2.8546467,0.013851291
books_34_9,19,Cautious Processor,balanced,medium,9,0.010371374,0.08297099,1.3396332e-05
books_35_10,0,Stoic Regulator,suppressive,low,10,0.09617779,0.8656001,0.0005764347
books_35_10,1,Calm Reflective,suppressive,low,10,0.21914472,1.9723024,0.0054472154
books_35_10,2,Detached Observer,suppressive,low,10,0.076738425,0.6906458,0.0011396974
books_35_10,3,Rational Analyzer,suppressive,low,10,0.10002342,0.9002108,0.00082551996
books_35_10,4,Emotionally Volatile,reactive,high,10,0.5081403,4.5732627,0.02647444
books_35_10,5,Highly Sensitive,reactive,high,10,0.5245387,4.720848,0.011076808
books_35_10,6,Easily Overwhelmed,reactive,high,10,0.34908897,3.1418006,0.03499657
books_35_10,7,Impulsive Reactor,reactive,high,10,0.4924033,4.4316297,0.011831876
books_35_10,8,Optimistic Interpreter,positive,medium,10,0.92849064,8.356416,0.09365705
books_35_10,9,Gratitude Focused,positive,medium,10,0.4916324,4.4246917,0.011978896
books_35_10,10,Hope Oriented,positive,medium,10,0.84688616,7.6219754,0.063213706
books_35_10,11,Reward Seeker,positive,medium,10,0.16387354,1.4748619,0.0031287998
books_35_10,12,Negative Anticipator,negative,medium,10,0.6628648,5.965783,0.02859802
books_35_10,13,Critical Evaluator,negative,medium,10,0.3875652,3.4880867,0.009329458
books_35_10,14,Self Demanding,negative,medium,10,0.28774709,2.5897238,0.00828466
books_35_10,15,Threat Aware,negative,medium,10,0.58846134,5.296152,0.018014273
books_35_10,16,Emotionally Balanced,balanced,medium,10,0.025524307,0.22971876,0.00014159421
books_35_10,17,Empathy Driven,balanced,medium,10,0.4738894,4.2650046,0.0059823594
books_35_10,18,Socially Sensitive,balanced,medium,10,0.33584803,3.0226324,0.015999064
books_35_10,19,Cautious Processor,balanced,medium,10,0.011736521,0.105628684,1.1122582e-05
books_37_8,0,Stoic Regulator,suppressive,low,10,0.092074,0.828666,0.0005198828
books_37_8,1,Calm Reflective,suppressive,low,10,0.21343896,1.9209507,0.005024606
books_37_8,2,Detached Observer,suppressive,low,10,0.07797554,0.70177984,0.0016651641
books_37_8,3,Rational Analyzer,suppressive,low,10,0.10164568,0.91481113,0.0014524941
books_37_8,4,Emotionally Volatile,reactive,high,10,0.5092299,4.5830693,0.027884953
books_37_8,5,Highly Sensitive,reactive,high,10,0.53241795,4.7917614,0.0103771975
books_37_8,6,Easily Overwhelmed,reactive,high,10,0.34465328,3.1018796,0.034521032
books_37_8,7,Impulsive Reactor,reactive,high,10,0.49549443,4.45945,0.011856339
books_37_8,8,Optimistic Interpreter,positive,medium,10,0.92901653,8.361149,0.09490984
books_37_8,9,Gratitude Focused,positive,medium,10,0.49252987,4.432769,0.012620987
books_37_8,10,Hope Oriented,positive,medium,10,0.85262454,7.6736207,0.068689354
books_37_8,11,Reward Seeker,positive,medium,10,0.16558255,1.490243,0.0042449706
books_37_8,12,Negative Anticipator,negative,medium,10,0.667841,6.010569,0.031546764
books_37_8,13,Critical Evaluator,negative,medium,10,0.38747585,3.4872828,0.009648347
books_37_8,14,Self Demanding,negative,medium,10,0.287956,2.591604,0.008946596
books_37_8,15,Threat Aware,negative,medium,10,0.5921885,5.329696,0.01965083
books_37_8,16,Emotionally Balanced,balanced,medium,10,0.033458218,0.30112395,2.5827983e-05
books_37_8,17,Empathy Driven,balanced,medium,10,0.4865442,4.3788977,0.008575608
books_37_8,18,Socially Sensitive,balanced,medium,10,0.3309151,2.9782357,0.01587983
books_37_8,19,Cautious Processor,balanced,medium,10,0.01686259,0.1517633,4.5068504e-05
books_3_8,0,Stoic Regulator,suppressive,low,8,0.10149994,0.7104996,0.00042137032
books_3_8,1,Calm Reflective,suppressive,low,8,0.23946711,1.6762698,0.0031588955
books_3_8,2,Detached Observer,suppressive,low,8,0.08687026,0.60809183,0.0012044188
books_3_8,3,Rational Analyzer,suppressive,low,8,0.110897936,0.7762855,0.000539332
books_3_8,4,Emotionally Volatile,reactive,high,8,0.56648576,3.9654005,0.015389924
books_3_8,5,Highly Sensitive,reactive,high,8,0.5578999,3.9052992,0.003729757
books_3_8,6,Easily Overwhelmed,reactive,high,8,0.39278883,2.7495217,0.032318167
books_3_8,7,Impulsive Reactor,reactive,high,8,0.53382534,3.7367773,0.003721167
books_3_8,8,Optimistic Interpreter,positive,medium,8,1.0318542,7.222979,0.07156684
books_3_8,9,Gratitude Focused,positive,medium,8,0.5346607,3.742625,0.005471791
books_3_8,10,Hope Oriented,positive,medium,8,0.94013226,6.580926,0.04866102
books_3_8,11,Reward Seeker,positive,medium,8,0.18360198,1.2852138,0.0019859553
books_3_8,12,Negative Anticipator,negative,medium,8,0.7308162,5.115713,0.019005729
books_3_8,13,Critical Evaluator,negative,medium,8,0.42336416,2.9635491,0.0042122616
books_3_8,14,Self Demanding,negative,medium,8,0.31955084,2.236856,0.00446843
books_3_8,15,Threat Aware,negative,medium,8,0.64342064,4.5039444,0.010093957
books_3_8,16,Emotionally Balanced,balanced,medium,8,0.03015858,0.21111006,0.000107507316
books_3_8,17,Empathy Driven,balanced,medium,8,0.5052294,3.536606,0.0066924756
books_3_8,18,Socially Sensitive,balanced,medium,8,0.37102512,2.5971758,0.0110741025
books_3_8,19,Cautious Processor,balanced,medium,8,0.013706521,0.09594565,5.2085634e-05
books_41_9,0,Stoic Regulator,suppressive,low,10,0.0970175,0.8731575,0.00095571723
books_41_9,1,Calm Reflective,suppressive,low,10,0.21936491,1.9742842,0.006383831
books_41_9,2,Detached Observer,suppressive,low,10,0.07583537,0.6825183,0.0011450849
books_41_9,3,Rational Analyzer,suppressive,low,10,0.09987552,0.89887965,0.0009360255
books_41_9,4,Emotionally Volatile,reactive,high,10,0.511636,4.604724,0.02935682
books_41_9,5,Highly Sensitive,reactive,high,10,0.5304325,4.773893,0.010165289
books_41_9,6,Easily Overwhelmed,reactive,high,10,0.34733346,3.1260011,0.037197467
books_41_9,7,Impulsive Reactor,reactive,high,10,0.4983588,4.485229,0.0118928505
books_41_9,8,Optimistic Interpreter,positive,medium,10,0.92670524,8.340347,0.09659979
books_41_9,9,Gratitude Focused,positive,medium,10,0.49339402,4.440546,0.013440967
books_41_9,10,Hope Oriented,positive,medium,10,0.8503499,7.653149,0.07085232
books_41_9,11,Reward Seeker,positive,medium,10,0.16523716,1.4871345,0.0035742878
books_41_9,12,Negative Anticipator,negative,medium,10,0.6668272,6.001445,0.032534998
books_41_9,13,Critical Evaluator,negative,medium,10,0.38925782,3.5033205,0.010268143
books_41_9,14,Self Demanding,negative,medium,10,0.28960612,2.606455,0.009013672
books_41_9,15,Threat Aware,negative,medium,10,0.5918075,5.3262672,0.020740239
books_41_9,16,Emotionally Balanced,balanced,medium,10,0.027137592,0.24423833,0.00018457655
books_41_9,17,Empathy Driven,balanced,medium,10,0.47943524,4.314917,0.008196036
books_41_9,18,Socially Sensitive,balanced,medium,10,0.33634612,3.027115,0.018215662
books_41_9,19,Cautious Processor,balanced,medium,10,0.012035094,0.10831585,3.673497e-05
books_49_8,0,Stoic Regulator,suppressive,low,8,0.0966828,0.6767796,0.00034073502
books_49_8,1,Calm Reflective,suppressive,low,8,0.23671643,1.6570151,0.0033196886
books_49_8,2,Detached Observer,suppressive,low,8,0.09280356,0.64962494,0.0012632124
books_49_8,3,Rational Analyzer,suppressive,low,8,0.11960679,0.83724755,0.0009514853
books_49_8,4,Emotionally Volatile,reactive,high,8,0.5674704,3.9722924,0.014011001
books_49_8,5,Highly Sensitive,reactive,high,8,0.56049114,3.923438,0.0044007525
books_49_8,6,Easily Overwhelmed,reactive,high,8,0.39207146,2.7445002,0.029595664
books_49_8,7,Impulsive Reactor,reactive,high,8,0.53517103,3.7461972,0.0042159185
books_49_8,8,Optimistic Interpreter,positive,medium,8,1.0323427,7.226399,0.06957334
books_49_8,9,Gratitude Focused,positive,medium,8,0.5348157,3.74371,0.0068766596
books_49_8,10,Hope Oriented,positive,medium,8,0.9358147,6.5507026,0.045257326
books_49_8,11,Reward Seeker,positive,medium,8,0.19025806,1.3318064,0.0033720613
books_49_8,12,Negative Anticipator,negative,medium,8,0.7275176,5.092623,0.01848739
books_49_8,13,Critical Evaluator,negative,medium,8,0.4252451,2.9767158,0.0059233303
books_49_8,14,Self Demanding,negative,medium,8,0.32264024,2.2584817,0.006498617
books_49_8,15,Threat Aware,negative,medium,8,0.6416444,4.491511,0.010408276
books_49_8,16,Emotionally Balanced,balanced,medium,8,0.025446014,0.1781221,5.1210307e-05
books_49_8,17,Empathy Driven,balanced,medium,8,0.50260395,3.5182276,0.004350028
books_49_8,18,Socially Sensitive,balanced,medium,8,0.37027746,2.5919423,0.0102427285
books_49_8,19,Cautious Processor,balanced,medium,8,0.012500675,0.08750473,5.2206004e-05
books_55_10,0,Stoic Regulator,suppressive,low,10,0.09248942,0.8324048,0.0006428325
books_55_10,1,Calm Reflective,suppressive,low,10,0.21215826,1.9094244,0.005127367
books_55_10,2,Detached Observer,suppressive,low,10,0.07635695,0.6872125,0.0012347405
books_55_10,3,Rational Analyzer,suppressive,low,10,0.0994465,0.89501846,0.0009347771
books_55_10,4,Emotionally Volatile,reactive,high,10,0.5029898,4.5269084,0.027854796
books_55_10,5,Highly Sensitive,reactive,high,10,0.52510124,4.725911,0.009944455
books_55_10,6,Easily Overwhelmed,reactive,high,10,0.3383613,3.0452516,0.03252882
books_55_10,7,Impulsive Reactor,reactive,high,10,0.49072823,4.416554,0.011572789
books_55_10,8,Optimistic Interpreter,positive,medium,10,0.92541534,8.328738,0.093837306
books_55_10,9,Gratitude Focused,positive,medium,10,0.48945448,4.4050903,0.01182926
books_55_10,10,Hope Oriented,positive,medium,10,0.84882003,7.6393805,0.06808688
books_55_10,11,Reward Seeker,positive,medium,10,0.16273315,1.4645984,0.003388579
books_55_10,12,Negative Anticipator,negative,medium,10,0.66460186,5.9814167,0.030946847
books_55_10,13,Critical Evaluator,negative,medium,10,0.3844925,3.4604323,0.008888412
books_55_10,14,Self Demanding,negative,medium,10,0.2852434,2.5671906,0.008027626
books_55_10,15,Threat Aware,negative,medium,10,0.5883175,5.2948575,0.01902204
books_55_10,16,Emotionally Balanced,balanced,medium,10,0.02610042,0.23490378,0.00018102683
books_55_10,17,Empathy Driven,balanced,medium,10,0.48147023,4.333232,0.008971085
books_55_10,18,Socially Sensitive,balanced,medium,10,0.3256861,2.9311748,0.015481223
books_55_10,19,Cautious Processor,balanced,medium,10,0.01259698,0.11337282,3.097654e-05
books_59_9,0,Stoic Regulator,suppressive,low,9,0.099042684,0.7923415,0.00040206205
books_59_9,1,Calm Reflective,suppressive,low,9,0.23114197,1.8491358,0.0044617383
books_59_9,2,Detached Observer,suppressive,low,9,0.084533386,0.6762671,0.0018239401
books_59_9,3,Rational Analyzer,suppressive,low,9,0.10994282,0.8795426,0.0013275428
books_59_9,4,Emotionally Volatile,reactive,high,9,0.5386591,4.309273,0.021607798
books_59_9,5,Highly Sensitive,reactive,high,9,0.54569113,4.365529,0.0064039105
books_59_9,6,Easily Overwhelmed,reactive,high,9,0.37273112,2.981849,0.0350827
books_59_9,7,Impulsive Reactor,reactive,high,9,0.5170449,4.136359,0.0075084385
books_59_9,8,Optimistic Interpreter,positive,medium,9,0.9734548,7.787638,0.0816134
books_59_9,9,Gratitude Focused,positive,medium,9,0.5110824,4.0886593,0.008126866
books_59_9,10,Hope Oriented,positive,medium,9,0.8828776,7.0630207,0.052417003
books_59_9,11,Reward Seeker,positive,medium,9,0.17676872,1.4141498,0.0035023154
books_59_9,12,Negative Anticipator,negative,medium,9,0.6899919,5.519935,0.022058707
books_59_9,13,Critical Evaluator,negative,medium,9,0.40524462,3.241957,0.0067868745
books_59_9,14,Self Demanding,negative,medium,9,0.3041846,2.4334767,0.006969206
books_59_9,15,Threat Aware,negative,medium,9,0.6105969,4.884775,0.012725405
books_59_9,16,Emotionally Balanced,balanced,medium,9,0.032282427,0.25825942,0.00012059203
books_59_9,17,Empathy Driven,balanced,medium,9,0.49015778,3.9212623,0.004866208
books_59_9,18,Socially Sensitive,balanced,medium,9,0.3567551,2.8540409,0.014505051
books_59_9,19,Cautious Processor,balanced,medium,9,0.016913261,0.13530609,5.524599e-05
books_61_10,0,Stoic Regulator,suppressive,low,10,0.093879014,0.8449111,0.0007100983
books_61_10,1,Calm Reflective,suppressive,low,10,0.21612585,1.9451326,0.0057045585
books_61_10,2,Detached Observer,suppressive,low,10,0.075240135,0.6771612,0.0010395746
books_61_10,3,Rational Analyzer,suppressive,low,10,0.09640708,0.8676637,0.00067373103
books_61_10,4,Emotionally Volatile,reactive,high,10,0.5056403,4.550763,0.026090987
books_61_10,5,Highly Sensitive,reactive,high,10,0.5249024,4.7241216,0.009219553
books_61_10,6,Easily Overwhelmed,reactive,high,10,0.34591994,3.1132793,0.03435352
books_61_10,7,Impulsive Reactor,reactive,high,10,0.49084723,4.417625,0.011356441
books_61_10,8,Optimistic Interpreter,positive,medium,10,0.9238608,8.314747,0.09026191
books_61_10,9,Gratitude Focused,positive,medium,10,0.48100805,4.3290725,0.009613983
books_61_10,10,Hope Oriented,positive,medium,10,0.83909065,7.551816,0.059431594
books_61_10,11,Reward Seeker,positive,medium,10,0.15723373,1.4151036,0.002135247
books_61_10,12,Negative Anticipator,negative,medium,10,0.6546035,5.8914313,0.026096927
books_61_10,13,Critical Evaluator,negative,medium,10,0.37778914,3.4001024,0.007135069
books_61_10,14,Self Demanding,negative,medium,10,0.27930138,2.5137124,0.006161865
books_61_10,15,Threat Aware,negative,medium,10,0.57841563,5.205741,0.0152215995
books_61_10,16,Emotionally Balanced,balanced,medium,10,0.024513839,0.22062455,0.00013155205
books_61_10,17,Empathy Driven,balanced,medium,10,0.47882113,4.30939,0.007783893
books_61_10,18,Socially Sensitive,balanced,medium,10,0.33262792,2.9936514,0.016175924
books_61_10,19,Cautious Processor,balanced,medium,10,0.01029088,0.092617914,1.7756518e-05
books_64_8,0,Stoic Regulator,suppressive,low,8,0.10195809,0.7137066,0.0004062201
books_64_8,1,Calm Reflective,suppressive,low,8,0.24689615,1.728273,0.0036861058
books_64_8,2,Detached Observer,suppressive,low,8,0.09376999,0.65638995,0.0014345708
books_64_8,3,Rational Analyzer,suppressive,low,8,0.12066681,0.8446677,0.0008762115
books_64_8,4,Emotionally Volatile,reactive,high,8,0.5732563,4.012794,0.01321227
books_64_8,5,Highly Sensitive,reactive,high,8,0.56116116,3.928128,0.007591969
books_64_8,6,Easily Overwhelmed,reactive,high,8,0.40255246,2.8178673,0.031716935
books_64_8,7,Impulsive Reactor,reactive,high,8,0.538504,3.7695282,0.0062059066
books_64_8,8,Optimistic Interpreter,positive,medium,8,1.0152671,7.10687,0.05757901
books_64_8,9,Gratitude Focused,positive,medium,8,0.5220831,3.6545815,0.003767747
books_64_8,10,Hope Oriented,positive,medium,8,0.9083543,6.35848,0.031450175
books_64_8,11,Reward Seeker,positive,medium,8,0.1898966,1.3292762,0.0028353464
books_64_8,12,Negative Anticipator,negative,medium,8,0.70706093,4.9494267,0.012017682
books_64_8,13,Critical Evaluator,negative,medium,8,0.41949007,2.9364305,0.004034538
books_64_8,14,Self Demanding,negative,medium,8,0.320091,2.240637,0.0051693693
books_64_8,15,Threat Aware,negative,medium,8,0.62319577,4.3623705,0.0067159967
books_64_8,16,Emotionally Balanced,balanced,medium,8,0.025917258,0.1814208,3.1016512e-05
books_64_8,17,Empathy Driven,balanced,medium,8,0.49719164,3.4803414,0.0021964007
books_64_8,18,Socially Sensitive,balanced,medium,8,0.384169,2.689183,0.0111088585
books_64_8,19,Cautious Processor,balanced,medium,8,0.010787846,0.07551492,2.7513295e-05
books_76_10,0,Stoic Regulator,suppressive,low,10,0.09554889,0.85994,0.0006300697
books_76_10,1,Calm Reflective,suppressive,low,10,0.21578664,1.9420798,0.00528599
books_76_10,2,Detached Observer,suppressive,low,10,0.074759685,0.67283714,0.0012494818
books_76_10,3,Rational Analyzer,suppressive,low,10,0.097292274,0.87563044,0.0009736436
books_76_10,4,Emotionally Volatile,reactive,high,10,0.50524515,4.5472064,0.02721829
books_76_10,5,Highly Sensitive,reactive,high,10,0.5248048,4.7232428,0.010472801
books_76_10,6,Easily Overwhelmed,reactive,high,10,0.34290743,3.0861669,0.033289477
books_76_10,7,Impulsive Reactor,reactive,high,10,0.49081862,4.4173675,0.0116817085
books_76_10,8,Optimistic Interpreter,positive,medium,10,0.9282353,8.354117,0.09504094
books_76_10,9,Gratitude Focused,positive,medium,10,0.48366034,4.352943,0.010235758
books_76_10,10,Hope Oriented,positive,medium,10,0.84546643,7.609198,0.06388077
books_76_10,11,Reward Seeker,positive,medium,10,0.16138259,1.4524432,0.0030825979
books_76_10,12,Negative Anticipator,negative,medium,10,0.6580526,5.9224734,0.027117686
